,SpeciesLong,SpeciesShort,Habitat,Taxon,Abundance,Assimilation_eff,LF_dist,LF_dist1,LF_dist2,LWR_a,LWR_b,VBG_K,VBG_LOO,VBG_t0,Mat_age,Tmax,M_type,M_const,Sex_rat,Swim_velo
820,Abralia_redfieldi,sp820,"Marine, Oceanic, Epipelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
821,Abralia_veranyi,sp821,"Marine, Oceanic, Epipelagic, mesopelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
822,Abraliopsis_atlantica,sp822,"Marine, Oceanic, Epipelagic, mesopelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
823,Abraliopsis_morisii,sp823,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
824,Agriopoma_morrhuanum,sp824,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
825,Ancistrocheirus_lesueurii,sp825,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
826,Argonauta_argo,sp826,"Marine, Oceanic, Epipelagic, Symbiosis, Pelagic, OInverterbrates",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
827,Astarte_borealis,sp827,"Marine, Neritic, Benthic, SoftBottom, Mud",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
828,Astarte_undata,sp828,"Marine, Benthic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
829,Bathothauma_lyromma,sp829,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
830,Bathypolypus_arcticus,sp830,"Marine, Neritic, Oceanic, Benthic, Mobile, Demersal, SoftBottom, Mud",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
831,Bathyteuthis_abyssicola,sp831,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
832,Bathyteuthis_berryi,sp832,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
833,Bolitaena_pygmaea,sp833,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
834,Brachioteuthis_beanii,sp834,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
835,Busycotypus_canaliculatus,sp835,"Marine, Neritic, LittoralZone, Intertidal, SubLittoral, BrackishWater, Estuaries, Benthic, Mobile, Endofauna, SoftBottom, Sand, Mud, BedsBivalve",,10,0.8,constant,0,10,NA,NA,0.1825,16.0115,1.635,NA,NA,constant,0,0.5,NA
836,Calliotropis_ottoi,sp836,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
837,Chiroteuthis_mega,sp837,"Marine, Oceanic, mesopelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
838,Chiroteuthis_spoeli,sp838,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
839,Chiroteuthis_veranii,sp839,"Marine, Oceanic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
840,Chtenopteryx_sicula,sp840,"Marine, Oceanic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
841,Cirrothauma_murrayi,sp841,"Marine, Oceanic, Benthic, Mobile, Demersal",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
842,Clione_limacina,sp842,"Marine, Oceanic, Epipelagic, mesopelagic, Benthic, Sessile, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
843,Colus_pygmaeus,sp843,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
844,Colus_stimpsoni,sp844,"Marine, Neritic, Benthic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
845,Cranchia_scabra,sp845,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
846,Crenella_decussata,sp846,"Marine, Benthic, Endofauna",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
847,Creseis_acicula,sp847,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
848,Cyclocardia_borealis,sp848,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
849,Cycloteuthis_sirventi,sp849,"Marine, Oceanic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
850,Discoteuthis_discus,sp850,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
851,Discoteuthis_laciniosa,sp851,"Marine, Oceanic, Epipelagic, mesopelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
852,Doryteuthis_pealeii,sp852,"Marine, Neritic, Oceanic, Epipelagic, Benthic, Mobile, Demersal, Pelagic",,10,0.8,constant,0,10,NA,NA,0.77,30.65,NA,NA,NA,constant,0,0.5,NA
853,Ennucula_delphinodonta,sp853,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
854,Ennucula_tenuis,sp854,"Marine, Neritic, SubLittoral, Benthic, Endofauna, Macrobenthos, SoftBottom, Sand, Mud",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
855,Enoploteuthis_anapsis,sp855,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
856,Enoploteuthis_leptura,sp856,"Marine, Oceanic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
857,Ensis_directus,sp857,"Marine, Neritic, LittoralZone, SubLittoral, BrackishWater, Estuaries, Benthic, SoftBottom, Sand, Mud, HardBottom, Burrows",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
858,Euspira_heros,sp858,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
859,Frigidoalvania_carinata,sp859,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
860,Galiteuthis_armata,sp860,"Marine, Oceanic, mesopelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
861,Gonatus_fabricii,sp861,"Marine, Oceanic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
862,Graneledone_verrucosa,sp862,"Marine, Benthic, Demersal",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
863,Grimalditeuthis_bonplandii,sp863,"Marine, Oceanic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
864,Haliphron_atlanticus,sp864,"Marine, Neritic, Oceanic, mesopelagic, bathypelagic, Mobile, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
865,Helicocranchia_pfefferi,sp865,"Marine, Oceanic, Epipelagic, mesopelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
866,Heteranomia_squamula,sp866,"Marine, LittoralZone, Benthic, Demersal",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
867,Histioteuthis_atlantica,sp867,"Marine, Benthic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
868,Histioteuthis_bonnellii,sp868,"Marine, Oceanic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
869,Histioteuthis_corona,sp869,"Marine, Oceanic, Epipelagic, mesopelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
870,Histioteuthis_meleagroteuthis,sp870,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
871,Histioteuthis_reversa,sp871,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, abyssopelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
872,Illex_illecebrosus,sp872,"Marine, Neritic, Oceanic, Benthic, Mobile, Demersal, Pelagic",,10,0.8,constant,0,10,NA,NA,0.948666667,29.13333333,0.016693333,NA,NA,constant,0,0.5,NA
873,Ilyanassa_trivittata,sp873,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
874,Leachia_atlantica,sp874,"Marine, Oceanic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
875,Limacina_helicina,sp875,"Marine, Oceanic, Epipelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,4.553333333,0.491666667,NA,NA,NA,constant,0,0.5,NA
876,Limacina_retroversa,sp876,"Marine, Neritic, Oceanic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
877,Lucinoma_filosa,sp877,"Marine, Benthic, Endofauna",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
878,Magnoteuthis_magna,sp878,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
879,Mastigopsis_hjorti,sp879,"Marine, Oceanic, Epipelagic, mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
880,Mastigoteuthis_agassizii,sp880,"Marine, Oceanic, mesopelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
881,Mercenaria_mercenaria,sp881,"Marine, Neritic, LittoralZone, Intertidal, SubLittoral, BrackishWater, Estuaries, Benthic, Endofauna, Macrobenthos, SoftBottom, Sand, Mud",,10,0.8,constant,0,10,NA,NA,0.328566667,8.008,-0.1807,NA,NA,constant,0,0.5,NA
882,Mytilus_edulis,sp882,"Marine, Neritic, LittoralZone, Intertidal, BrackishWater, Estuaries, Symphorism, Commensalism, Benthic, Sessile, Endofauna, Macrobenthos, SoftBottom, Sand, Silt, HardBottom, Rocky, Gravel, BedsRock, SeaGrassBeds, Pilings",,10,0.8,constant,0,10,NA,NA,0.374176471,8.633117647,0.13,NA,NA,constant,0,0.5,NA
883,Nucula_proxima,sp883,"Marine, Benthic, Endofauna",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
884,Octopoteuthis_danae,sp884,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
885,Octopoteuthis_megaptera,sp885,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
886,Octopoteuthis_sicula,sp886,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
887,Octopus_vulgaris,sp887,"Marine, Neritic, LittoralZone, Intertidal, SubLittoral, Benthic, Mobile, Demersal, SoftBottom, Sand, Mud, HardBottom, Rocky, Rubble, SeaGrassBeds, CoralReefs",,10,0.8,constant,0,10,NA,NA,0.596,32.35,-0.1370825,NA,NA,constant,0,0.5,NA
888,Onychoteuthis_banksii,sp888,"Marine, Oceanic, Epipelagic, mesopelagic, Schooling, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
889,Onykia_robsoni,sp889,"Marine, Oceanic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
890,Opisthoteuthis_agassizii,sp890,"Marine, Benthic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
891,Ornithoteuthis_antillarum,sp891,"Marine, Neritic, Oceanic, Benthic, Mobile, Demersal, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
892,Parvicardium_pinnulatum,sp892,"Marine, Benthic, Demersal",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
893,Periploma_margaritaceum,sp893,"Marine, BrackishWater, Benthic, Endofauna",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
894,Periploma_papyratium,sp894,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
895,Placopecten_magellanicus,sp895,"Marine, Neritic, SubLittoral, Benthic, Mobile, SoftBottom, Sand, Mud, HardBottom, Rubble",,10,0.8,constant,0,10,NA,NA,0.27375,15.0675,NA,NA,NA,constant,0,0.5,NA
896,Pterygioteuthis_gemmata,sp896,"Marine, Oceanic, Epipelagic, mesopelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
897,Pyroteuthis_margaritifera,sp897,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
898,Selenoteuthis_scintillans,sp898,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
899,Solamen_glandula,sp899,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
900,Spisula_solidissima,sp900,"Marine, Neritic, SubLittoral, Benthic, Endofauna, SoftBottom, Sand, Coarse",,10,0.8,constant,0,10,NA,NA,0.267625,15.42525,NA,NA,NA,constant,0,0.5,NA
901,Stauroteuthis_syrtensis,sp901,"Marine, Oceanic, mesopelagic, bathypelagic, Parasitism, InsideHost, Benthic, Demersal, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
902,Stigmatoteuthis_dofleini,sp902,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
903,Stoloteuthis_leucoptera,sp903,"Marine, Neritic, SubLittoral",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
904,Styliola_subula,sp904,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
905,Taonius_pavo,sp905,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
906,Teuthowenia_megalops,sp906,"Marine, Oceanic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
907,Thyasira_trisinuata,sp907,"Marine, Benthic, Endofauna, SoftBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
908,Thysanoteuthis_rhombus,sp908,"Marine, Oceanic, Epipelagic, mesopelagic, Pelagic, Seamounts",,10,0.8,constant,0,10,NA,NA,0.83512,81.2,NA,NA,0.846,constant,0,0.5,NA
909,Tremoctopus_gracilis,sp909,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
910,Vampyroteuthis_infernalis,sp910,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
911,Yoldia_limatula,sp911,"Marine, Neritic, SubLittoral, Benthic, Macrobenthos, SoftBottom, Sand, Mud",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
912,Aphrocallistes_beatrix,sp912,"Marine, Benthic, Sessile, SoftBottom, Sand, Mud",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
913,Asbestopluma_furcata,sp913,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
914,Asbestopluma_ruetzleri,sp914,"Marine, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
915,Asconema_foliatum,sp915,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
916,Atlantisella_incognita,sp916,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
917,Cladorhiza_gelida,sp917,"Marine, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
918,Farrea_herdendorfi,sp918,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
919,Farrea_occa,sp919,"Marine, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
920,Geodia_barretti,sp920,"Marine, Neritic, SubLittoral, Benthic, Sessile, Demersal, HardBottom, Rocky",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
921,Geodia_macandrewii,sp921,"Marine, Neritic, SubLittoral, Benthic, Sessile, Demersal",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
922,Geodia_megastrella,sp922,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
923,Hertwigia_falcifera,sp923,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
924,Poecillastra_compressa,sp924,"Marine, Oceanic, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
925,Stylocordyla_borealis,sp925,"Marine, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
926,Suberites_ficus,sp926,"Marine, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
927,Vazella_pourtalesii,sp927,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
